movieId,tmdb_title,year,has_tfidf,has_embeddings,has_metadata
8607,Tokyo Godfathers,2003.0,True,True,True
8609,Our Hospitality,1923.0,True,True,True
8610,All of Me,1984.0,True,True,True
8611,The Farmer's Daughter,1947.0,True,True,True
8614,Overboard,1987.0,True,True,True
8617,BUtterfield 8,1960.0,True,True,True
8620,The Exterminating Angel,1962.0,True,True,True
8622,Fahrenheit 9/11,2004.0,True,True,True
8623,Roxanne,1987.0,True,True,True
8626,Dr. Terror's House of Horrors,1965.0,True,True,True
8632,Secret Society,2002.0,True,True,True
8633,The Last Starfighter,1984.0,True,True,True
8636,Spider-Man 2,2004.0,True,True,True
8638,Before Sunset,2004.0,True,True,True
8640,King Arthur,2004.0,True,True,True
8641,Anchorman: The Legend of Ron Burgundy,2004.0,True,True,True
8643,A Cinderella Story,2004.0,True,True,True
8644,"I, Robot",2004.0,True,True,True
8645,Maria Full of Grace,2004.0,True,True,True
8650,Long Day's Journey Into Night,1962.0,True,True,True
8656,A Short Film About Killing,1988.0,True,True,True
8665,The Bourne Supremacy,2004.0,True,True,True
8666,Catwoman,2004.0,True,True,True
8667,A Home at the End of the World,2004.0,True,True,True
8670,The Testament of Dr. Mabuse,1933.0,True,True,True
8677,Flash Gordon Conquers the Universe,1940.0,True,True,True
8684,A Man Escaped,1956.0,True,True,True
8685,The Miracle of Marcelino,1955.0,True,True,True
8690,Slaughterhouse-Five,1972.0,True,True,True
8695,The Bachelor and the Bobby-Soxer,1947.0,True,True,True
8711,Mr. Blandings Builds His Dream House,1948.0,True,True,True
8712,My Favorite Wife,1940.0,True,True,True
8713,The New Adventures of Pippi Longstocking,1988.0,True,True,True
8714,Night and Day,1946.0,True,True,True
8718,The Snake Pit,1948.0,True,True,True
8720,The Super,1991.0,True,True,True
8724,The Leopard,1963.0,True,True,True
8727,The Day of the Locust,1975.0,True,True,True
8730,To End All Wars,2001.0,True,True,True
8738,A Woman Is a Woman,1961.0,True,True,True
8743,Biggles,1986.0,True,True,True
8748,"Yesterday, Today and Tomorrow",1963.0,True,True,True
8753,Unprecedented: The 2000 Presidential Election,2002.0,True,True,True
8754,The Prime of Miss Jean Brodie,1969.0,True,True,True
8755,My Voyage to Italy,1999.0,True,True,True
8765,This Gun for Hire,1942.0,True,True,True
8771,Terror by Night,1946.0,True,True,True
8772,The Spy Who Came In from the Cold,1965.0,True,True,True
8773,Sherlock Holmes and the Secret Weapon,1942.0,True,True,True
8774,The Woman in Green,1945.0,True,True,True
8778,Dressed to Kill,1946.0,True,True,True
8781,The Manchurian Candidate,2004.0,True,True,True
8782,Thunderbirds,2004.0,True,True,True
8783,The Village,2004.0,True,True,True
8784,Garden State,2004.0,True,True,True
8795,The Warrior,2001.0,True,True,True
8796,A Funny Thing Happened on the Way to the Forum,1966.0,True,True,True
8798,Collateral,2004.0,True,True,True
8799,Little Black Book,2004.0,True,True,True
8800,Code 46,2003.0,True,True,True
8804,Story of Women,1988.0,True,True,True
8807,Harold & Kumar Go to White Castle,2004.0,True,True,True
8808,The Princess Diaries 2: Royal Engagement,2004.0,True,True,True
8809,Danny Deckchair,2003.0,True,True,True
8810,AVP: Alien vs. Predator,2004.0,True,True,True
8813,We Don't Live Here Anymore,2004.0,True,True,True
8814,Without a Paddle,2004.0,True,True,True
8815,Exorcist: The Beginning,2004.0,True,True,True
8827,Bill Cosby: Himself,1983.0,True,True,True
8830,Anacondas: The Hunt for the Blood Orchid,2004.0,True,True,True
8831,Suspect Zero,2004.0,True,True,True
8832,Warriors of Heaven and Earth,2003.0,True,True,True
8833,Vanity Fair,2004.0,True,True,True
8835,Paparazzi,2004.0,True,True,True
8836,Wicker Park,2004.0,True,True,True
8838,Alice Doesn't Live Here Anymore,1974.0,True,True,True
8840,Who's That Knocking at My Door,1967.0,True,True,True
8844,Camera Buff,1979.0,True,True,True
8860,Cellular,2004.0,True,True,True
8861,Resident Evil: Apocalypse,2004.0,True,True,True
8864,Mr. 3000,2004.0,True,True,True
8865,Sky Captain and the World of Tomorrow,2004.0,True,True,True
8866,Wimbledon,2004.0,True,True,True
8869,First Daughter,2004.0,True,True,True
8870,Auschwitz: The Forgotten Evidence,2004.0,True,True,True
8873,The Motorcycle Diaries,2004.0,True,True,True
8874,Shaun of the Dead,2004.0,True,True,True
8875,"Come Back, Little Sheba",1952.0,True,True,True
8879,Murder on the Orient Express,1974.0,True,True,True
8880,Mask,1985.0,True,True,True
8894,Orca,1977.0,True,True,True
8905,1492: Conquest of Paradise,1992.0,True,True,True
8906,Cannibal Holocaust,1980.0,True,True,True
8907,Shark Tale,2004.0,True,True,True
8908,Ladder 49,2004.0,True,True,True
8910,I ♥ Huckabees,2004.0,True,True,True
8911,Raise Your Voice,2004.0,True,True,True
8912,Taxi,2004.0,True,True,True
8914,Primer,2004.0,True,True,True
8915,Stage Beauty,2004.0,True,True,True
8916,Shall We Dance?,2004.0,True,True,True
8917,Team America: World Police,2004.0,True,True,True
8918,Eulogy,2004.0,True,True,True
8919,P.S.,2004.0,True,True,True
8920,The Country Girl,1954.0,True,True,True
8921,The Rose Tattoo,1955.0,True,True,True
8928,The Fearless Vampire Killers,1967.0,True,True,True
8933,The Decline of the American Empire,1986.0,True,True,True
8934,Bebe's Kids,1992.0,True,True,True
8937,Friday Night Lights,2004.0,True,True,True
8938,Tarnation,2003.0,True,True,True
8939,The Final Cut,2004.0,True,True,True
8943,Being Julia,2004.0,True,True,True
8946,Surviving Christmas,2004.0,True,True,True
8947,Ju-on: The Grudge,2004.0,True,True,True
8948,Alfie,2004.0,True,True,True
8949,Sideways,2004.0,True,True,True
8950,The Machinist,2004.0,True,True,True
8951,Vera Drake,2004.0,True,True,True
8952,Falling Angels,2003.0,True,True,True
8954,Lightning in a Bottle,2004.0,True,True,True
8955,Undertow,2004.0,True,True,True
8957,Saw,2004.0,True,True,True
8958,Ray,2004.0,True,True,True
8959,Birth,2004.0,True,True,True
8961,The Incredibles,2004.0,True,True,True
8964,Callas Forever,2002.0,True,True,True
8965,The Polar Express,2004.0,True,True,True
8966,Kinsey,2004.0,True,True,True
8967,Seed of Chucky,2004.0,True,True,True
8968,After the Sunset,2004.0,True,True,True
8969,Bridget Jones: The Edge of Reason,2004.0,True,True,True
8970,Finding Neverland,2004.0,True,True,True
8972,National Treasure,2004.0,True,True,True
8973,Bad Education,2004.0,True,True,True
8974,The SpongeBob SquarePants Movie,2004.0,True,True,True
8977,Alexander,2004.0,True,True,True
8978,Christmas with the Kranks,2004.0,True,True,True
8979,Guerrilla: The Taking of Patty Hearst,2004.0,True,True,True
8981,Closer,2004.0,True,True,True
8982,I Am David,2003.0,True,True,True
8983,House of Flying Daggers,2004.0,True,True,True
8984,Ocean's Twelve,2004.0,True,True,True
8985,Blade: Trinity,2004.0,True,True,True
8987,Bush's Brain,2004.0,True,True,True
8989,Damn Yankees,1958.0,True,True,True
8998,That's Entertainment!,1974.0,True,True,True
9004,D.A.R.Y.L.,1985.0,True,True,True
9005,Fire in the Sky,1993.0,True,True,True
9008,The Invisible Man Returns,1940.0,True,True,True
9010,Love Me If You Dare,2003.0,True,True,True
9018,Control Room,2004.0,True,True,True
25746,The Hunchback of Notre Dame,1923.0,True,True,True
25750,Sherlock Jr.,1924.0,True,True,True
25752,The Freshman,1925.0,True,True,True
25753,Greed,1924.0,True,True,True
25757,The Jazz Singer,1927.0,True,True,True
25769,"Steamboat Bill, Jr.",1928.0,True,True,True
25771,Un Chien Andalou,1929.0,True,True,True
25773,Little Caesar,1931.0,True,True,True
25782,Boudu Saved from Drowning,1932.0,True,True,True
25788,Scarface,1932.0,True,True,True
25795,Dinner at Eight,1933.0,True,True,True
25797,Gold Diggers of 1933,1933.0,True,True,True
25805,L'Atalante,1934.0,True,True,True
25825,Fury,1936.0,True,True,True
25826,Libeled Lady,1936.0,True,True,True
25827,Mr. Deeds Goes to Town,1936.0,True,True,True
25833,Camille,1936.0,True,True,True
25834,Captains Courageous,1937.0,True,True,True
25841,Stage Door,1937.0,True,True,True
25850,Holiday,1938.0,True,True,True
25855,The Roaring Twenties,1939.0,True,True,True
25856,Wuthering Heights,1939.0,True,True,True
25865,The Letter,1940.0,True,True,True
25870,Here Comes Mr. Jordan,1941.0,True,True,True
25886,Random Harvest,1942.0,True,True,True
25887,Tales of Manhattan,1942.0,True,True,True
25898,Day of Wrath,1943.0,True,True,True
25905,The Miracle of Morgan’s Creek,1944.0,True,True,True
25906,Mr. Skeffington,1944.0,True,True,True
25923,Great Expectations,1946.0,True,True,True
25927,The Stranger,1946.0,True,True,True
25937,Easter Parade,1948.0,True,True,True
25940,The Lady from Shanghai,1947.0,True,True,True
25946,The Three Musketeers,1948.0,True,True,True
25947,Unfaithfully Yours,1948.0,True,True,True
25952,A Letter to Three Wives,1949.0,True,True,True
25959,Annie Get Your Gun,1950.0,True,True,True
25962,King Solomon's Mines,1950.0,True,True,True
25963,The Young and the Damned,1950.0,True,True,True
25996,A Star Is Born,1954.0,True,True,True
25999,The Wild One,1953.0,True,True,True
26002,Mr. Arkadin,1955.0,True,True,True
26038,Teacher's Pet,1958.0,True,True,True
26048,The Human Condition II: Road to Eternity,1959.0,True,True,True
26052,Pickpocket,1959.0,True,True,True
26059,When a Woman Ascends the Stairs,1960.0,True,True,True
26073,The Human Condition III: A Soldier's Prayer,1961.0,True,True,True
26078,Advise & Consent,1962.0,True,True,True
26082,Harakiri,1962.0,True,True,True
26084,The Music Man,1962.0,True,True,True
26085,Mutiny on the Bounty,1962.0,True,True,True
26095,The Carabineers,1963.0,True,True,True
26116,"Hush... Hush, Sweet Charlotte",1964.0,True,True,True
26122,Onibaba,1964.0,True,True,True
26124,Robinson Crusoe on Mars,1964.0,True,True,True
26131,The Battle of Algiers,1966.0,True,True,True
26133,A Charlie Brown Christmas,1965.0,True,True,True
26142,Major Dundee,1965.0,True,True,True
26147,A Thousand Clowns,1965.0,True,True,True
26150,Andrei Rublev,1969.0,True,True,True
26151,Au Hasard Balthazar,1966.0,True,True,True
26152,Batman,1966.0,True,True,True
26158,Closely Watched Trains,1966.0,True,True,True
26159,Tokyo Drifter,1966.0,True,True,True
26169,Branded to Kill,1967.0,True,True,True
26172,Point Blank,1967.0,True,True,True
26176,Titicut Follies,1967.0,True,True,True
26183,Asterix and Cleopatra,1968.0,True,True,True
26184,The Diamond Arm,1968.0,True,True,True
26195,Sympathy for the Devil,1968.0,True,True,True
26198,"Yours, Mine and Ours",1968.0,True,True,True
26225,Claire's Knee,1970.0,True,True,True
26231,Performance,1970.0,True,True,True
26237,Zabriskie Point,1970.0,True,True,True
26242,Duel,1971.0,True,True,True
26249,They Call Me Trinity,1971.0,True,True,True
26258,El Topo,1970.0,True,True,True
26265,Dr. Phibes Rises Again,1972.0,True,True,True
26283,Charley Varrick,1973.0,True,True,True
26285,Dark Star,1974.0,True,True,True
26303,Sisters,1973.0,True,True,True
26308,Turkish Delight,1973.0,True,True,True
26313,California Split,1974.0,True,True,True
26317,Emmanuelle,1974.0,True,True,True
26322,Gone in 60 Seconds,1974.0,True,True,True
26326,The Holy Mountain,1973.0,True,True,True
26340,The Twelve Tasks of Asterix,1976.0,True,True,True
26344,French Connection II,1975.0,True,True,True
26347,"The Irony of Fate, or Enjoy Your Bath!",1975.0,True,True,True
26350,The Passenger,1975.0,True,True,True
26357,Trilogy of Terror,1975.0,True,True,True
26359,1900,1976.0,True,True,True
26365,Futureworld,1976.0,True,True,True
26366,Harlan County U.S.A.,1976.0,True,True,True
26375,Silver Streak,1976.0,True,True,True
26386,High Anxiety,1977.0,True,True,True
26391,Women in New York,1977.0,True,True,True
26394,The Turning Point,1977.0,True,True,True
26399,The Five Venoms,1978.0,True,True,True
26401,Last Hurrah for Chivalry,1979.0,True,True,True
26409,Parts: The Clonus Horror,1979.0,True,True,True
26413,Snake in the Eagle's Shadow,1978.0,True,True,True
26422,Hair,1979.0,True,True,True
26429,Love at First Bite,1979.0,True,True,True
26444,The Hitch Hikers Guide to the Galaxy,1981.0,True,True,True
26464,Blue Thunder,1983.0,True,True,True
26467,The Day after Tomorrow at Midnight,1983.0,True,True,True
26471,Eddie Murphy: Delirious,1983.0,True,True,True
26472,El Norte,1984.0,True,True,True
26492,Twilight Zone: The Movie,1983.0,True,True,True
26498,Boy Meets Girl,1984.0,True,True,True
26504,Cloak & Dagger,1984.0,True,True,True
26523,"Silent Night, Deadly Night",1984.0,True,True,True
26524,The Times of Harvey Milk,1984.0,True,True,True
26527,What Have I Done to Deserve This?,1984.0,True,True,True
26528,Anne of Green Gables,1985.0,True,True,True
26539,Death of a Salesman,1985.0,True,True,True
26542,Ewoks: The Battle for Endor,1985.0,True,True,True
26547,Police Story,1985.0,True,True,True
26554,The Quiet Earth,1985.0,True,True,True
26555,Spies Like Us,1985.0,True,True,True
26562,White Nights,1985.0,True,True,True
26564,'Round Midnight,1986.0,True,True,True
26567,Club Paradise,1986.0,True,True,True
26585,A Better Tomorrow,1986.0,True,True,True
26590,G.I. Joe: The Movie,1987.0,True,True,True
26593,Hell Comes to Frogtown,1988.0,True,True,True
26599,Law of Desire,1987.0,True,True,True
26603,Prince of Darkness,1987.0,True,True,True
26612,A Better Tomorrow II,1987.0,True,True,True
26622,Dominick and Eugene,1988.0,True,True,True
26629,Killer Klowns from Outer Space,1988.0,True,True,True
26630,Moonwalker,1988.0,True,True,True
26631,Alice,1988.0,True,True,True
26645,Life Is a Long Quiet River,1988.0,True,True,True
26662,Kiki's Delivery Service,1989.0,True,True,True
26676,Almost an Angel,1990.0,True,True,True
26680,Cry-Baby,1990.0,True,True,True
26681,Bullet in the Head,1990.0,True,True,True
26686,Ghost Dad,1990.0,True,True,True
26693,Let It Ride,1990.0,True,True,True
26694,Ju Dou,1990.0,True,True,True
26695,The Krays,1990.0,True,True,True
26696,Lionheart,1990.0,True,True,True
26700,Nuns on the Run,1990.0,True,True,True
26701,Patlabor: The Movie,1989.0,True,True,True
26704,State of Grace,1990.0,True,True,True
26712,35 Up,1991.0,True,True,True
26717,Begotten,1990.0,True,True,True
26726,Dutch,1991.0,True,True,True
26729,Hearts of Darkness: A Filmmaker's Apocalypse,1991.0,True,True,True
26732,Johnny Stecchino,1991.0,True,True,True
26736,Riki-Oh: The Story of Ricky,1991.0,True,True,True
26741,Mannequin Two: On the Move,1991.0,True,True,True
26743,Only Yesterday,1991.0,True,True,True
26745,Other People's Money,1991.0,True,True,True
26750,Quigley Down Under,1990.0,True,True,True
26764,Captain America,1990.0,True,True,True
26765,City Hunter,1993.0,True,True,True
26776,Porco Rosso,1992.0,True,True,True
26777,The Stolen Children,1992.0,True,True,True
26778,Ladybugs,1992.0,True,True,True
26782,The Mambo Kings,1992.0,True,True,True
26791,Shining Through,1992.0,True,True,True
26792,Sidekicks,1992.0,True,True,True
26796,A Heart in Winter,1992.0,True,True,True
26797,Visions of Light,1992.0,True,True,True
26810,Bad Boy Bubby,1993.0,True,True,True
26812,Barbarians at the Gate,1993.0,True,True,True
26819,Fortress,1992.0,True,True,True
26828,Mr. Nanny,1993.0,True,True,True
26838,The Snapper,1993.0,True,True,True
26849,Stand by Me,1994.0,True,True,True
26854,Darkman II: The Return of Durant,1995.0,True,True,True
26861,Freaked,1993.0,True,True,True
26865,Fist of Legend,1994.0,True,True,True
26870,Major League II,1994.0,True,True,True
26871,My Father the Hero,1994.0,True,True,True
26875,A Pure Formality,1994.0,True,True,True
26887,The Langoliers,1995.0,True,True,True
26900,The Last Wedding,1995.0,True,True,True
26901,Last of the Dogmen,1995.0,True,True,True
26903,Whisper of the Heart,1995.0,True,True,True
26913,Street Fighter II: The Animated Movie,1994.0,True,True,True
26928,A Summer's Tale,1996.0,True,True,True
26940,The Late Shift,1996.0,True,True,True
26947,Pusher,1996.0,True,True,True
26958,Emma,1996.0,True,True,True
26965,The Boxer,1997.0,True,True,True
26974,Gummo,1997.0,True,True,True
26985,Nirvana,1997.0,True,True,True
26999,The Lion King II: Simba's Pride,1998.0,True,True,True
27003,Beowulf,1999.0,True,True,True
27006,RKO 281,1999.0,True,True,True
27008,From Dusk Till Dawn 2: Texas Blood Money,1999.0,True,True,True
27020,Gia,1998.0,True,True,True
27022,Thursday,1998.0,True,True,True
27036,Merlin,1998.0,True,True,True
27074,Brave New World,1998.0,True,True,True
27075,Addams Family Reunion,1998.0,True,True,True
27105,Purgatory,1999.0,True,True,True
27124,Bleeder,1999.0,True,True,True
27134,Vidocq,2001.0,True,True,True
27140,Candyman: Day of the Dead,1999.0,True,True,True
27155,The Batman/Superman Movie: World's Finest,1998.0,True,True,True
27156,Neon Genesis Evangelion: The End of Evangelion,1997.0,True,True,True
27176,Style Wars,1983.0,True,True,True
27178,In July,2000.0,True,True,True
27186,Kirikou and the Sorceress,1998.0,True,True,True
27193,Taxi 2,2000.0,True,True,True
27246,If These Walls Could Talk 2,2000.0,True,True,True
27255,The Wind Will Carry Us,1999.0,True,True,True
27266,2046,2004.0,True,True,True
27306,Bartleby,2001.0,True,True,True
27311,Batman Beyond: Return of the Joker,2000.0,True,True,True
27317,Audition,1999.0,True,True,True
27320,The Nine Lives of Tomas Katz,2000.0,True,True,True
27328,Monday,2000.0,True,True,True
27329,Paradise Lost 2: Revelations,2000.0,True,True,True
27368,Asterix & Obelix: Mission Cleopatra,2002.0,True,True,True
27369,Daria in 'Is It Fall Yet?',2000.0,True,True,True
27370,Late Night Shopping,2001.0,True,True,True
27373,61*,2001.0,True,True,True
27397,Joint Security Area,2000.0,True,True,True
27408,Ripley's Game,2002.0,True,True,True
27416,The Best Man's Wedding,2000.0,True,True,True
27420,Teknolust,2002.0,True,True,True
27434,Darkness,2002.0,True,True,True
27441,Blood The Last Vampire,2000.0,True,True,True
27450,Renegade,2004.0,True,True,True
27473,American Psycho II: All American Girl,2002.0,True,True,True
27478,Ali G Indahouse,2002.0,True,True,True
27480,Dead or Alive 2: Birds,2000.0,True,True,True
27482,Cube 2: Hypercube,2002.0,True,True,True
27491,Pulse,2001.0,True,True,True
27513,Dog Days,2001.0,True,True,True
27523,My Sassy Girl,2001.0,True,True,True
27537,Nothing,2003.0,True,True,True
27539,Undertaking Betty,2002.0,True,True,True
27549,Dead or Alive: Final,2002.0,True,True,True
27555,Fubar,2002.0,True,True,True
27563,The Happiness of the Katakuris,2001.0,True,True,True
27584,Dead End,2003.0,True,True,True
27592,Sympathy for Mr. Vengeance,2002.0,True,True,True
27595,Jesus Christ Vampire Hunter,2001.0,True,True,True
27618,A Sound of Thunder,2005.0,True,True,True
27619,The Lion King 1½,2004.0,True,True,True
27627,Oasis,2002.0,True,True,True
27644,"Remember Me, My Love",2003.0,True,True,True
27660,The Animatrix,2003.0,True,True,True
27664,The Brown Bunny,2003.0,True,True,True
27667,Ju-on: The Curse,2000.0,True,True,True
27674,11:14,2003.0,True,True,True
27683,Tremors 4: The Legend Begins,2004.0,True,True,True
27685,Bring It On Again,2004.0,True,True,True
27689,Crimson Rivers II: Angels of the Apocalypse,2004.0,True,True,True
27692,And Starring Pancho Villa as Himself,2003.0,True,True,True
27695,Nicotina,2003.0,True,True,True
27704,Battle Royale II: Requiem,2003.0,True,True,True
27705,In Hell,2003.0,True,True,True
27706,Lemony Snicket's A Series of Unfortunate Events,2004.0,True,True,True
27716,The Green Butchers,2003.0,True,True,True
27721,A Very Long Engagement,2004.0,True,True,True
27722,Last Life in the Universe,2003.0,True,True,True
27731,The Cat Returns,2002.0,True,True,True
27741,The Twilight Samurai,2002.0,True,True,True
27744,Facing Windows,2003.0,True,True,True
27746,Ginger Snaps 2: Unleashed,2004.0,True,True,True
27762,Comic Book: The Movie,2004.0,True,True,True
27768,Intimate Strangers,2004.0,True,True,True
27769,Down to the Bone,2004.0,True,True,True
27772,Ju-on: The Grudge,2002.0,True,True,True
27773,Oldboy,2003.0,True,True,True
27776,Red Lights,2004.0,True,True,True
27778,Ginger Snaps Back: The Beginning,2004.0,True,True,True
27784,One Missed Call,2003.0,True,True,True
27788,The Jacket,2005.0,True,True,True
27790,Millions,2004.0,True,True,True
27793,Starship Troopers 2: Hero of the Federation,2004.0,True,True,True
27801,Ong Bak,2003.0,True,True,True
27802,Infernal Affairs II,2003.0,True,True,True
27803,The Sea Inside,2004.0,True,True,True
27808,Spanglish,2004.0,True,True,True
27815,The Chorus,2004.0,True,True,True
27816,Saints and Soldiers,2003.0,True,True,True
27820,The Story of the Weeping Camel,2003.0,True,True,True
27821,The Interpreter,2005.0,True,True,True
27822,Open Water,2003.0,True,True,True
27826,Touch of Pink,2004.0,True,True,True
27829,Slasher,2004.0,True,True,True
27830,Bobby Jones: Stroke of Genius,2004.0,True,True,True
27831,Layer Cake,2004.0,True,True,True
27834,The Return,2003.0,True,True,True
27837,The Flight of the Phoenix,2004.0,True,True,True
27838,Mean Creek,2004.0,True,True,True
27839,The Ring Two,2005.0,True,True,True
27846,The Corporation,2003.0,True,True,True
27850,The Yes Men,2003.0,True,True,True
27865,Azumi,2003.0,True,True,True
27866,In My Father's Den,2004.0,True,True,True
27869,Tae Guk Gi: The Brotherhood of War,2004.0,True,True,True
27873,Metallica: Some Kind of Monster,2004.0,True,True,True
27878,Born Into Brothels: Calcutta's Red Light Kids,2004.0,True,True,True
27879,Dig!,2004.0,True,True,True
27882,Riding Giants,2004.0,True,True,True
27904,A Scanner Darkly,2006.0,True,True,True
27905,Casshern,2004.0,True,True,True
27912,Outfoxed: Rupert Murdoch's War on Journalism,2004.0,True,True,True
30707,Million Dollar Baby,2004.0,True,True,True
30745,Gozu,2003.0,True,True,True
30749,Hotel Rwanda,2004.0,True,True,True
30793,Charlie and the Chocolate Factory,2005.0,True,True,True
30803,3-Iron,2004.0,True,True,True
30810,The Life Aquatic with Steve Zissou,2004.0,True,True,True
30812,The Aviator,2004.0,True,True,True
30816,The Phantom of the Opera,2004.0,True,True,True
30818,Beyond the Sea,2004.0,True,True,True
30820,The Woodsman,2004.0,True,True,True
30822,In Good Company,2004.0,True,True,True
30825,Meet the Fockers,2004.0,True,True,True
30846,The Assassination of Richard Nixon,2004.0,True,True,True
30848,A Love Song for Bobby Long,2004.0,True,True,True
30850,The Merchant of Venice,2004.0,True,True,True
30883,Fat Albert,2004.0,True,True,True
30890,The Keys to the House,2004.0,True,True,True
30892,In the Realms of the Unreal,2004.0,True,True,True
30894,White Noise,2005.0,True,True,True
30898,The Upside of Anger,2005.0,True,True,True
30994,Little Miss Marker,1980.0,True,True,True
31000,Sweet Liberty,1986.0,True,True,True
31030,I Remember Mama,1948.0,True,True,True
31038,Smooth Talk,1985.0,True,True,True
31049,Out Cold,1989.0,True,True,True
31083,Man Trouble,1992.0,True,True,True
31086,Battles Without Honor and Humanity: Deadly Fight in Hiroshima,1973.0,True,True,True
31101,Stander,2003.0,True,True,True
31114,Imaginary Heroes,2004.0,True,True,True
31116,Sergeant York,1941.0,True,True,True
31123,Ruby & Quentin,2003.0,True,True,True
31150,Wizards,1977.0,True,True,True
31162,The Life and Death of Peter Sellers,2004.0,True,True,True
31184,Appleseed,2004.0,True,True,True
31193,The Many Adventures of Winnie the Pooh,1977.0,True,True,True
31221,Elektra,2005.0,True,True,True
31223,Racing Stripes,2005.0,True,True,True
31225,Coach Carter,2005.0,True,True,True
31260,Boys Town,1938.0,True,True,True
31297,Gold Diggers of 1935,1935.0,True,True,True
31309,Rocco and His Brothers,1960.0,True,True,True
31364,Memories of Murder,2003.0,True,True,True
31367,The Chase,1994.0,True,True,True
31410,Downfall,2004.0,True,True,True
31420,Assault on Precinct 13,2005.0,True,True,True
31422,Are We There Yet?,2005.0,True,True,True
31424,Alone in the Dark,2005.0,True,True,True
31427,Hide and Seek,2005.0,True,True,True
31431,Boogeyman,2005.0,True,True,True
31433,The Wedding Date,2005.0,True,True,True
31435,Inside I'm Dancing,2004.0,True,True,True
31437,A Making of Nobody Knows,2004.0,True,True,True
31445,Employee of the Month,2004.0,True,True,True
31522,The Marriage of Maria Braun,1979.0,True,True,True
31545,Le Trou,1960.0,True,True,True
31553,Double Dragon,1994.0,True,True,True
31590,Touchez Pas au Grisbi,1954.0,True,True,True
31610,Purple Butterfly,2003.0,True,True,True
31617,El Cid,1961.0,True,True,True
31658,Howl's Moving Castle,2004.0,True,True,True
31660,Steamboy,2004.0,True,True,True
31664,Gorgeous,1999.0,True,True,True
31685,Hitch,2005.0,True,True,True
31692,Uncle Nino,2003.0,True,True,True
31694,Bride & Prejudice,2004.0,True,True,True
31696,Constantine,2005.0,True,True,True
31698,Son of the Mask,2005.0,True,True,True
31700,Because of Winn-Dixie,2005.0,True,True,True
31702,Turtles Can Fly,2004.0,True,True,True
31737,Bunny Lake Is Missing,1965.0,True,True,True
31804,Night Watch,2004.0,True,True,True
31851,Sons of the Desert,1933.0,True,True,True
31867,Man of the House,2005.0,True,True,True
31903,Zelary,2003.0,True,True,True
31909,Dr. Giggles,1992.0,True,True,True
31921,The Seven-Per-Cent Solution,1976.0,True,True,True
31923,The Three Musketeers,1973.0,True,True,True
31925,Royal Flash,1975.0,True,True,True
31952,Kontroll,2003.0,True,True,True
31973,"Germany, Year Zero",1948.0,True,True,True
32009,Tyler Perry's Diary of a Mad Black Woman - The Play,2005.0,True,True,True
32011,Cursed,2005.0,True,True,True
32017,The Pacifier,2005.0,True,True,True
32019,Be Cool,2005.0,True,True,True
32022,Gunner Palace,2004.0,True,True,True
32029,Hostage,2005.0,True,True,True
32031,Robots,2005.0,True,True,True
32058,Class Action,1991.0,True,True,True
32060,The Cat and the Canary,1927.0,True,True,True
32116,"Oh, God! You Devil",1984.0,True,True,True
32139,The Agony and the Ecstasy,1965.0,True,True,True
32160,Twentieth Century,1934.0,True,True,True
32213,Cube Zero,2004.0,True,True,True
32234,Julia,1977.0,True,True,True
32243,Stealing Rembrandt,2003.0,True,True,True
32289,Ice Princess,2005.0,True,True,True
32291,Melinda and Melinda,2004.0,True,True,True
32294,Milk and Honey,2003.0,True,True,True
32296,Miss Congeniality 2: Armed and Fabulous,2005.0,True,True,True
32298,Guess Who,2005.0,True,True,True
32300,D.E.B.S.,2004.0,True,True,True
32302,A League of Ordinary Gentlemen,2004.0,True,True,True
32314,Incident at Loch Ness,2004.0,True,True,True
32371,Call Northside 777,1948.0,True,True,True
32387,The Sword of Doom,1966.0,True,True,True
32392,800 Bullets,2002.0,True,True,True
32440,If Looks Could Kill,1991.0,True,True,True
32442,Greedy,1994.0,True,True,True
32460,Knockin' on Heaven's Door,1997.0,True,True,True
32469,We're No Angels,1955.0,True,True,True
32511,A Touch of Zen,1971.0,True,True,True
32515,Walker,1987.0,True,True,True
32554,Memories,1995.0,True,True,True
32582,The Wild Parrots of Telegraph Hill,2003.0,True,True,True
32584,The Ballad of Jack and Rose,2005.0,True,True,True
32587,Sin City,2005.0,True,True,True
32589,Beauty Shop,2005.0,True,True,True
32596,Sahara,2005.0,True,True,True
32598,Fever Pitch,2005.0,True,True,True
32600,Eros,2004.0,True,True,True
32620,Not on the Lips,2003.0,True,True,True
32632,Electra Glide in Blue,1973.0,True,True,True
32649,A Special Day,1977.0,True,True,True
32657,The Man Who Planted Trees,1987.0,True,True,True
32659,Tanguy,2001.0,True,True,True
32666,National Lampoon's Gold Diggers,2003.0,True,True,True
32728,The Little Girl Who Lives Down the Lane,1976.0,True,True,True
32743,Ring 0,2000.0,True,True,True
32770,Two Brothers,2004.0,True,True,True
32799,Mädchen in Uniform,1931.0,True,True,True
32862,With Six You Get Eggroll,1968.0,True,True,True
32875,Jour de Fête,1949.0,True,True,True
32898,A Trip to the Moon,1902.0,True,True,True
32906,The Ascent,1977.0,True,True,True
32914,Carrie,2002.0,True,True,True
32917,Boccaccio '70,1962.0,True,True,True
33004,The Hitchhiker's Guide to the Galaxy,2005.0,True,True,True
33085,The Amityville Horror,2005.0,True,True,True
